"","date","total","Armed_Assault","Bombing","Assisination","Hijacking","Hostage","Kidnapping","Facility_attack","Unarmed_assault","Unknown"
"2719","2015-10-23",1,0,1,0,0,0,1,1,0,0
"2720","2015-10-25",3,2,3,1,0,0,0,0,0,0
"2721","2015-10-26",1,0,1,0,0,0,0,1,0,0
"2722","2015-10-27",2,0,2,0,0,0,1,0,0,0
"2723","2015-10-28",1,0,1,0,0,0,0,0,0,0
"2724","2015-10-29",1,1,1,0,0,0,0,1,0,0
"2725","2015-10-30",1,1,1,0,0,0,1,1,0,1
"2726","2015-10-31",2,0,2,0,0,0,2,0,0,0
"2727","2015-11-01",2,0,2,0,0,0,0,0,0,1
"2728","2015-11-02",1,1,1,0,0,0,1,1,0,0
"2729","2015-11-03",1,0,1,0,0,0,0,0,0,0
"2730","2015-11-04",1,0,1,0,0,0,1,0,0,0
"2731","2015-11-05",1,0,1,0,0,0,0,0,0,0
"2732","2015-11-06",2,0,2,0,0,0,1,0,0,0
"2733","2015-11-07",1,0,1,0,0,0,0,0,0,0
"2734","2015-11-09",1,0,1,0,0,0,1,0,0,0
"2735","2015-11-10",1,0,1,0,0,0,0,0,0,0
"2736","2015-11-11",2,0,2,0,0,0,0,0,0,0
"2737","2015-11-12",1,0,1,0,0,0,0,0,0,0
"2738","2015-11-13",2,1,2,0,0,0,0,0,0,4
"2739","2015-11-15",1,0,1,0,0,0,0,0,0,0
"2740","2015-11-17",1,2,1,0,0,0,1,0,0,0
"2741","2015-11-19",1,0,1,0,0,0,0,0,0,0
"2742","2015-11-20",6,0,6,0,0,0,0,0,0,0
"2743","2015-11-21",2,0,2,0,0,0,0,0,0,0
"2744","2015-11-23",3,2,3,1,0,0,0,1,0,0
"2745","2015-11-24",1,1,1,0,0,0,1,1,0,1
"2746","2015-11-25",1,0,1,0,0,0,0,0,0,0
"2747","2015-11-26",1,0,1,0,0,0,1,0,0,0
"2748","2015-11-28",2,1,2,0,0,0,0,0,0,0
"2749","2015-11-30",2,2,2,0,0,0,0,0,0,0
"2750","2015-12-02",3,0,3,0,0,0,1,0,0,0
"2751","2015-12-06",1,0,1,0,0,0,0,0,0,0
"2752","2015-12-08",2,1,2,0,0,0,1,0,0,0
"2753","2015-12-09",2,0,2,0,0,0,2,0,0,0
"2754","2015-12-12",1,0,1,0,0,0,0,1,0,0
"2755","2015-12-13",1,0,1,1,0,0,1,0,0,0
"2756","2015-12-15",1,0,1,0,0,0,2,0,0,0
"2757","2015-12-17",3,0,3,0,0,0,0,0,0,0
"2758","2015-12-20",1,0,1,0,0,0,0,1,0,0
"2759","2015-12-21",3,0,3,0,0,0,1,0,1,0
"2760","2015-12-23",1,0,1,1,0,0,0,0,0,0
"2761","2015-12-24",1,1,1,0,0,0,0,0,0,0
"2762","2015-12-25",1,0,1,1,0,0,1,0,0,0
"2763","2015-12-26",1,0,1,0,0,0,1,0,0,0
"2764","2015-12-27",1,0,1,0,0,0,0,0,0,0
"2765","2015-12-29",1,0,1,0,0,0,2,0,0,0
"2766","2015-12-31",1,0,1,0,0,0,1,0,0,0
"2767",NA,2,4,2,0,1,0,3,1,0,2
"2768","2008-07-01",1,0,1,0,1,0,1,0,0,0
"2769","2008-11-30",1,0,0,0,1,0,0,0,0,0
"2770","2009-04-19",1,2,1,0,1,0,0,1,0,0
"2771","2009-04-22",1,2,1,0,1,0,0,0,0,0
"2772","2009-06-20",1,0,1,0,1,0,2,0,0,1
"2773","2009-06-23",1,3,4,0,1,0,0,0,0,0
"2774","2009-10-27",1,1,2,0,1,0,1,3,0,1
"2775","2010-02-10",1,2,2,0,1,0,0,1,0,0
"2776","2010-07-23",1,1,0,0,1,0,0,0,0,0
"2777","2013-09-26",1,2,1,0,1,0,1,0,0,0
"2778","2013-12-04",1,1,0,0,1,0,1,0,0,0
"2779","2014-03-28",1,2,1,0,1,0,1,0,0,0
"2780","2014-08-13",1,2,1,0,1,0,0,0,0,0
"2781","2015-01-25",1,0,2,0,1,0,0,3,0,0
"2782","2015-03-20",1,0,1,0,1,0,0,0,0,0
"2783","2015-07-27",1,5,2,0,1,0,0,0,0,0
"2784",NA,1,4,2,0,1,0,3,1,0,2
"2785","2010-10-06",1,0,0,0,0,1,1,0,0,0
"2786","2012-04-21",1,0,0,0,0,1,1,1,0,0
"2787","2012-05-19",1,1,3,0,0,1,1,0,0,0
"2788","2012-06-10",1,0,1,0,0,1,1,2,0,0
"2789","2013-02-25",1,0,1,0,0,1,1,0,0,0
"2790","2013-05-22",1,2,0,0,0,1,0,0,0,0
"2791","2014-03-14",1,1,1,1,0,1,0,0,0,0
"2792","2014-03-21",1,1,0,1,0,1,0,1,0,0
"2793","2014-04-21",1,0,0,3,0,1,0,0,0,0
"2794","2015-01-30",1,0,0,1,0,1,0,1,0,0
"2795","2015-06-30",1,0,2,0,0,1,0,0,0,0
"2796","2015-08-05",1,0,3,0,0,1,3,0,0,0
"2797","2015-08-09",1,0,1,0,0,1,0,0,0,0
"2798","2007-04-17",1,0,0,0,0,0,1,0,0,0
"2799","2007-06-04",1,1,1,0,0,0,1,0,0,0
"2800","2007-06-07",1,1,0,2,0,0,1,0,0,0
"2801","2007-06-09",1,2,1,0,0,0,1,1,0,0
"2802","2007-07-15",1,0,0,0,0,0,1,0,0,0
"2803","2007-10-27",1,1,0,0,0,0,1,0,0,0
"2804","2007-11-11",1,1,0,1,0,0,1,0,0,0
"2805","2008-01-22",1,0,1,0,0,0,1,0,0,0
"2806","2008-01-23",1,0,0,0,0,0,1,0,0,0
"2807","2008-01-29",1,0,0,0,0,0,1,0,0,0
"2808","2008-01-31",1,0,0,0,0,0,1,0,0,0
"2809","2008-03-08",1,0,2,0,0,0,1,0,0,0
"2810","2008-04-03",1,1,0,0,0,0,1,0,0,0
"2811","2008-04-04",1,4,0,0,0,0,1,0,0,0
"2812","2008-04-08",1,1,0,0,0,0,1,0,0,0
"2813","2008-04-13",1,1,1,0,0,0,1,0,0,0
"2814","2008-04-15",1,0,1,0,0,0,1,0,0,0
"2815","2008-04-19",1,2,0,0,0,0,1,0,0,1
"2816","2008-04-20",1,0,1,0,0,0,1,0,0,0
"2817","2008-04-26",1,0,0,0,0,0,1,0,0,1
"2818","2008-05-11",1,1,1,1,0,0,1,0,0,0
"2819","2008-05-13",1,0,1,0,0,0,1,0,0,0
"2820","2008-05-16",1,1,0,0,0,0,1,0,0,0
"2821","2008-05-18",1,0,3,0,0,0,1,0,0,0
"2822","2008-05-19",1,0,1,0,0,0,1,0,0,0
"2823","2008-05-26",1,0,0,0,0,0,1,0,0,0
"2824","2008-05-27",1,2,0,0,0,0,1,0,0,0
"2825","2008-05-28",1,0,0,0,0,0,1,0,0,0
"2826","2008-06-02",1,0,2,0,0,0,1,0,0,0
"2827","2008-06-13",1,0,0,0,0,0,1,0,0,0
"2828","2008-06-18",1,0,0,0,0,0,1,0,0,0
"2829","2008-06-21",1,1,2,0,0,0,1,0,0,0
"2830","2008-06-22",2,0,1,0,0,0,2,0,0,1
"2831","2008-06-27",1,0,1,0,0,0,1,0,0,0
"2832","2008-07-01",1,0,1,0,1,0,1,0,0,0
"2833","2008-07-02",1,2,2,0,0,0,1,1,0,0
"2834","2008-07-03",1,1,1,0,0,0,1,0,0,0
"2835","2008-07-05",1,1,1,0,0,0,1,0,0,0
"2836","2008-07-10",3,0,1,0,0,0,3,0,0,0
"2837","2008-07-14",1,1,0,0,0,0,1,0,0,0
"2838","2008-07-27",1,1,3,0,0,0,1,0,0,1
"2839","2008-08-02",1,0,1,0,0,0,1,0,0,0
"2840","2008-08-04",1,1,0,0,0,0,1,0,0,0
"2841","2008-08-15",1,0,3,0,0,0,1,0,0,0
"2842","2008-08-20",1,1,0,0,0,0,1,0,0,0
"2843","2008-08-23",1,1,1,0,0,0,1,0,0,0
"2844","2008-08-25",2,0,0,0,0,0,2,0,0,0
"2845","2008-08-27",1,1,0,0,0,0,1,0,0,0
"2846","2008-09-17",1,0,0,0,0,0,1,0,0,0
"2847","2008-10-01",2,0,0,0,0,0,2,0,0,0
"2848","2008-10-14",1,0,0,0,0,0,1,0,0,0
"2849","2008-10-15",1,2,1,0,0,0,1,0,0,0
"2850","2008-10-21",1,0,1,0,0,0,1,0,0,0
"2851","2008-11-03",1,1,0,0,0,0,1,0,0,0
"2852","2008-11-15",1,0,1,0,0,0,1,0,0,0
"2853","2008-11-16",1,0,2,0,0,0,1,0,0,0
"2854","2008-11-22",1,2,1,0,0,0,1,0,0,0
"2855","2008-11-26",2,3,3,0,0,0,2,0,0,0
"2856","2008-11-27",1,2,0,0,0,0,1,0,0,0
"2857","2008-11-29",1,0,1,0,0,0,1,0,0,0
"2858","2008-12-05",1,1,1,0,0,0,1,0,0,0
"2859","2008-12-09",1,0,0,0,0,0,1,0,0,0
"2860","2008-12-10",1,0,1,0,0,0,1,0,0,0
"2861","2008-12-13",1,1,0,0,0,0,1,0,0,0
"2862","2008-12-17",1,1,1,0,0,0,1,0,0,0
"2863","2009-01-09",1,0,1,0,0,0,1,0,0,0
"2864","2009-01-25",1,0,1,0,0,0,1,1,0,0
"2865","2009-02-04",1,0,0,0,0,0,1,0,0,0
"2866","2009-02-05",1,0,0,0,0,0,1,0,0,0
"2867","2009-03-03",1,0,0,0,0,0,1,0,0,0
"2868","2009-03-22",1,0,0,0,0,0,1,0,0,0
"2869","2009-03-24",1,0,1,0,0,0,1,0,0,0
"2870","2009-03-28",1,1,1,0,0,0,1,0,0,0
"2871","2009-03-31",1,2,2,0,0,0,1,0,0,0
"2872","2009-04-16",1,6,3,0,0,0,1,1,0,1
"2873","2009-04-18",2,0,1,0,0,0,2,0,0,0
"2874","2009-04-20",2,1,0,0,0,0,2,0,0,0
"2875","2009-05-04",1,1,0,0,0,0,1,0,0,0
"2876","2009-05-12",1,0,0,0,0,0,1,0,0,0
"2877","2009-05-23",1,0,1,0,0,0,1,0,0,0
"2878","2009-06-07",1,0,3,0,0,0,1,0,0,0
"2879","2009-06-20",2,0,1,0,1,0,2,0,0,1
"2880","2009-07-10",1,0,4,0,0,0,1,0,0,0
"2881","2009-07-13",1,1,2,1,0,0,1,0,0,0
"2882","2009-07-22",1,0,0,1,0,0,1,0,0,0
"2883","2009-07-24",1,2,0,0,0,0,1,0,0,0
"2884","2009-07-30",2,3,0,0,0,0,2,0,0,1
"2885","2009-08-05",1,1,0,0,0,0,1,1,0,0
"2886","2009-08-08",1,0,0,0,0,0,1,0,0,0
"2887","2009-08-17",1,0,0,0,0,0,1,0,0,0
"2888","2009-08-22",1,1,0,0,0,0,1,0,0,0
"2889","2009-08-31",1,0,0,0,0,0,1,0,0,0
"2890","2009-09-07",1,0,0,1,0,0,1,0,0,1
"2891","2009-09-23",1,0,0,0,0,0,1,0,0,0
"2892","2009-09-28",1,0,0,0,0,0,1,0,0,0
"2893","2009-09-30",2,0,0,0,0,0,2,0,0,0
"2894","2009-10-12",2,2,5,0,0,0,2,2,0,0
"2895","2009-10-13",1,4,6,0,0,0,1,3,0,2
"2896","2009-10-16",1,0,1,0,0,0,1,0,0,0
"2897","2009-10-19",1,0,0,0,0,0,1,0,0,0
"2898","2009-10-23",1,0,0,0,0,0,1,0,0,0
"2899","2009-10-27",1,1,2,0,1,0,1,3,0,1
"2900","2009-10-28",2,1,2,0,0,0,2,0,0,0
"2901","2009-10-31",1,2,1,0,0,0,1,1,0,1
"2902","2009-11-01",3,1,0,0,0,0,3,0,0,0
"2903","2009-11-10",2,1,0,0,0,0,2,0,0,0
"2904","2009-11-13",1,0,1,0,0,0,1,0,0,0
"2905","2009-12-03",1,0,0,0,0,0,1,0,0,0
"2906","2009-12-17",1,0,0,0,0,0,1,0,0,0
"2907","2010-01-07",2,0,0,0,0,0,2,0,0,0
"2908","2010-01-23",1,0,2,0,0,0,1,0,0,0
"2909","2010-01-25",4,1,4,0,0,0,4,0,0,0
"2910","2010-01-27",1,1,0,0,0,0,1,1,0,0
"2911","2010-01-29",1,2,1,0,0,0,1,1,0,0
"2912","2010-01-31",1,1,0,0,0,0,1,0,0,0
"2913","2010-02-02",1,1,0,0,0,0,1,0,0,0
"2914","2010-02-07",1,1,1,0,0,0,1,0,0,0
"2915","2010-02-13",2,0,2,0,0,0,2,0,0,0
"2916","2010-03-05",1,0,0,0,0,0,1,0,0,0
"2917","2010-03-07",1,1,0,0,0,0,1,0,0,0
"2918","2010-03-18",2,1,2,0,0,0,2,0,0,0
"2919","2010-03-20",1,2,0,0,0,0,1,0,0,0
"2920","2010-03-22",1,1,4,0,0,0,1,0,0,0
"2921","2010-03-24",1,0,0,0,0,0,1,1,0,0
"2922","2010-03-30",1,2,0,0,0,0,1,0,0,0
"2923","2010-04-07",1,0,0,0,0,0,1,0,0,0
"2924","2010-04-09",1,0,1,0,0,0,1,0,0,0
"2925","2010-04-11",1,1,0,0,0,0,1,0,0,0
"2926","2010-04-12",2,1,0,0,0,0,2,0,0,1
"2927","2010-04-14",1,0,1,0,0,0,1,0,0,0
"2928","2010-04-15",1,0,2,0,0,0,1,4,0,0
"2929","2010-04-21",1,0,0,0,0,0,1,0,0,0
"2930","2010-04-22",1,0,2,0,0,0,1,1,0,0
"2931","2010-04-24",2,0,2,0,0,0,2,1,0,0
"2932","2010-04-26",1,0,0,0,0,0,1,0,0,0
"2933","2010-04-28",1,1,3,0,0,0,1,0,0,0
"2934","2010-05-01",1,0,1,0,0,0,1,0,0,0
"2935","2010-05-04",1,2,0,0,0,0,1,0,0,0
"2936","2010-05-12",1,1,1,0,0,0,1,0,0,0
"2937","2010-05-13",1,1,0,0,0,0,1,0,0,0
"2938","2010-05-15",1,2,0,0,0,0,1,0,0,0
"2939","2010-05-19",1,0,1,0,0,0,1,0,0,0
"2940","2010-05-22",1,1,0,0,0,0,1,0,0,0
"2941","2010-05-23",4,0,0,0,0,0,4,0,0,0
"2942","2010-05-26",1,3,0,0,0,0,1,0,0,0
"2943","2010-06-05",1,0,1,0,0,0,1,1,0,0
"2944","2010-06-13",1,0,0,0,0,0,1,0,0,0
"2945","2010-06-14",1,2,0,0,0,0,1,1,0,0
"2946","2010-06-24",2,0,0,0,0,0,2,0,0,0
"2947","2010-06-29",1,1,0,0,0,0,1,0,0,0
"2948","2010-06-30",2,1,1,0,0,0,2,0,0,0
"2949","2010-07-02",1,1,0,0,0,0,1,0,0,0
"2950","2010-07-07",1,0,0,0,0,0,1,0,0,0
"2951","2010-07-10",1,0,1,0,0,0,1,0,0,0
"2952","2010-07-13",1,6,0,0,0,0,1,0,0,0
"2953","2010-07-19",1,0,0,0,0,0,1,1,0,0
"2954","2010-07-21",1,0,1,0,0,0,1,0,0,0
"2955","2010-08-01",1,0,0,0,0,0,1,0,0,0
"2956","2010-08-04",1,1,1,1,0,0,1,1,0,0
"2957","2010-08-12",1,0,1,0,0,0,1,0,0,0
"2958","2010-08-14",1,0,1,0,0,0,1,0,0,0
"2959","2010-08-18",1,1,0,0,0,0,1,0,0,0
"2960","2010-08-22",1,0,0,0,0,0,1,0,0,0
"2961","2010-08-23",2,0,0,0,0,0,2,0,0,0
"2962","2010-08-29",1,2,0,1,0,0,1,0,0,0
"2963","2010-09-07",1,0,1,0,0,0,1,0,0,0
"2964","2010-09-13",1,1,1,0,0,0,1,1,0,0
"2965","2010-09-14",1,1,1,0,0,0,1,1,0,0
"2966","2010-09-16",2,0,1,0,0,0,2,1,0,0
"2967","2010-09-18",2,2,0,0,0,0,2,0,0,0
"2968","2010-09-19",1,1,2,0,0,0,1,0,0,0
"2969","2010-09-22",1,2,1,0,0,0,1,0,0,0
"2970","2010-09-26",1,0,0,0,0,0,1,0,0,0
"2971","2010-10-06",1,0,0,0,0,1,1,0,0,0
"2972","2010-10-08",1,1,0,0,0,0,1,0,0,0
"2973","2010-10-09",1,1,1,0,0,0,1,0,0,0
"2974","2010-10-13",1,1,1,0,0,0,1,0,0,0
"2975","2010-10-14",1,0,0,0,0,0,1,0,0,0
"2976","2010-10-19",1,2,0,0,0,0,1,0,0,0
"2977","2010-10-21",2,0,0,0,0,0,2,0,0,0
"2978","2010-10-22",2,0,1,0,0,0,2,0,0,1
"2979","2010-10-23",1,0,1,0,0,0,1,0,0,0
"2980","2010-10-24",2,1,0,0,0,0,2,0,0,0
"2981","2010-10-26",1,0,0,0,0,0,1,1,0,0
"2982","2010-11-05",1,1,0,0,0,0,1,0,0,0
"2983","2010-11-06",1,0,0,0,0,0,1,0,0,0
"2984","2010-11-08",1,6,5,0,0,0,1,1,0,0
"2985","2010-11-11",1,1,0,0,0,0,1,2,0,0
"2986","2010-11-20",1,1,1,0,0,0,1,0,0,0
"2987","2010-11-21",1,2,0,0,0,0,1,0,0,0
"2988","2010-11-30",1,0,0,0,0,0,1,1,0,0
"2989","2010-12-01",1,2,0,0,0,0,1,0,0,0
"2990","2010-12-02",1,2,1,0,0,0,1,2,0,1
"2991","2010-12-04",1,1,0,0,0,0,1,0,0,0
"2992","2010-12-06",1,0,1,0,0,0,1,0,0,0
"2993","2010-12-07",1,1,1,0,0,0,1,3,0,0
"2994","2010-12-09",1,0,0,1,0,0,1,0,0,0
"2995","2010-12-11",1,0,0,0,0,0,1,0,0,0
"2996","2010-12-16",1,1,0,0,0,0,1,0,0,0
"2997","2011-01-06",1,0,1,1,0,0,1,0,0,0
"2998","2011-01-15",1,0,1,0,0,0,1,0,0,0
"2999","2011-01-16",1,0,0,0,0,0,1,1,0,0
"3000","2011-01-18",1,1,0,0,0,0,1,0,0,0
"3001","2011-01-21",1,0,1,0,0,0,1,0,0,0
"3002","2011-01-25",1,1,1,0,0,0,1,1,0,0
"3003","2011-01-30",1,1,0,0,0,0,1,0,0,0
"3004","2011-02-01",1,1,1,0,0,0,1,0,0,0
"3005","2011-02-03",1,0,0,0,0,0,1,1,0,0
"3006","2011-02-09",1,0,0,0,0,0,1,1,0,0
"3007","2011-02-13",1,0,0,0,0,0,1,0,0,0
"3008","2011-02-16",1,1,2,0,0,0,1,0,0,0
"3009","2011-02-18",1,1,1,0,0,0,1,0,0,0
"3010","2011-03-02",1,0,1,0,0,0,1,0,0,0
"3011","2011-03-03",2,0,1,0,0,0,2,0,0,0
"3012","2011-03-17",1,1,0,0,0,0,1,2,1,0
"3013","2011-03-19",1,0,0,0,0,0,1,0,0,0
"3014","2011-03-20",1,1,0,0,0,0,1,0,0,0
"3015","2011-03-30",1,1,1,1,0,0,1,0,0,0
"3016","2011-04-08",1,0,1,0,0,0,1,1,0,0
"3017","2011-04-10",1,0,1,0,0,0,1,1,0,0
"3018","2011-04-12",1,0,2,0,0,0,1,1,0,0
"3019","2011-04-17",3,1,1,0,0,0,3,0,0,0
"3020","2011-04-20",1,2,4,0,0,0,1,0,0,0
"3021","2011-04-29",1,0,0,0,0,0,1,0,0,0
"3022","2011-04-30",1,3,0,0,0,0,1,0,0,0
"3023","2011-05-03",1,1,1,0,0,0,1,0,0,1
"3024","2011-05-12",1,0,1,0,0,0,1,0,0,0
"3025","2011-05-13",1,0,0,0,0,0,1,0,0,0
"3026","2011-05-16",2,1,0,0,0,0,2,0,0,0
"3027","2011-05-21",1,1,1,0,0,0,1,2,0,0
"3028","2011-06-01",2,1,0,0,0,0,2,1,0,0
"3029","2011-06-03",2,0,0,0,0,0,2,0,0,0
"3030","2011-06-04",1,0,0,0,0,0,1,0,0,1
"3031","2011-06-05",1,0,0,0,0,0,1,0,0,0
"3032","2011-06-08",1,1,2,0,0,0,1,0,0,0
"3033","2011-06-11",1,0,0,0,0,0,1,0,0,0
"3034","2011-06-16",1,1,5,0,0,0,1,1,0,0
"3035","2011-06-20",1,0,1,0,0,0,1,0,0,0
"3036","2011-06-24",2,1,0,0,0,0,2,0,0,0
"3037","2011-06-30",1,2,2,0,0,0,1,0,0,0
"3038","2011-07-02",1,0,0,0,0,0,1,0,0,0
"3039","2011-07-05",1,0,0,0,0,0,1,0,0,0
"3040","2011-07-07",3,1,0,0,0,0,3,0,0,1
"3041","2011-07-19",1,0,0,0,0,0,1,0,0,0
"3042","2011-07-27",2,0,3,0,0,0,2,0,0,0
"3043","2011-07-28",1,0,1,0,0,0,1,0,0,0
"3044","2011-07-31",1,0,0,0,0,0,1,0,0,0
"3045","2011-08-01",1,1,1,0,0,0,1,2,0,0
"3046","2011-08-11",1,1,1,0,0,0,1,1,0,0
"3047","2011-08-14",2,2,1,0,0,0,2,0,0,0
"3048","2011-08-17",1,0,2,0,0,0,1,0,0,0
"3049","2011-08-21",1,0,0,0,0,0,1,0,0,0
"3050","2011-08-29",1,1,0,0,0,0,1,0,0,0
"3051","2011-09-02",1,0,1,0,0,0,1,0,1,0
"3052","2011-09-05",2,0,0,0,0,0,2,1,0,0
"3053","2011-09-07",5,0,1,0,0,0,5,0,0,0
"3054","2011-09-13",1,1,1,0,0,0,1,0,1,0
"3055","2011-09-19",1,0,0,0,0,0,1,0,0,0
"3056","2011-09-20",1,1,0,0,0,0,1,0,0,0
"3057","2011-10-01",1,1,1,0,0,0,1,0,0,0
"3058","2011-10-02",2,0,2,0,0,0,2,0,0,0
"3059","2011-10-15",1,0,0,0,0,0,1,0,0,0
"3060","2011-10-18",1,2,1,0,0,0,1,0,0,1
"3061","2011-10-20",2,0,1,0,0,0,2,0,0,1
"3062","2011-10-25",1,1,0,0,0,0,1,1,0,0
"3063","2011-10-26",1,1,3,0,0,0,1,0,0,0
"3064","2011-10-31",1,2,0,0,0,0,1,0,0,0
"3065","2011-11-01",1,0,1,0,0,0,1,1,0,0
"3066","2011-11-02",1,0,0,0,0,0,1,0,0,0
"3067","2011-11-03",1,0,1,0,0,0,1,0,0,0
"3068","2011-11-05",1,1,0,1,0,0,1,0,0,0
"3069","2011-11-19",1,0,0,0,0,0,1,0,0,0
"3070","2011-11-21",1,0,0,0,0,0,1,0,0,0
"3071","2011-11-23",1,0,0,0,0,0,1,0,0,0
"3072","2011-11-27",1,0,0,0,0,0,1,0,0,1
"3073","2011-11-30",1,0,1,1,0,0,1,0,0,0
"3074","2011-12-21",1,0,0,0,0,0,1,1,0,0
"3075","2012-01-12",1,0,0,0,0,0,1,0,0,0
"3076","2012-01-21",1,1,1,0,0,0,1,0,0,0
"3077","2012-01-24",2,1,0,0,0,0,2,0,0,0
"3078","2012-01-29",1,0,0,0,0,0,1,0,0,0
"3079","2012-02-18",1,0,0,0,0,0,1,0,0,0
"3080","2012-02-23",2,0,1,0,0,0,2,0,0,0
"3081","2012-03-03",2,0,2,0,0,0,2,2,0,0
"3082","2012-03-14",1,0,0,0,0,0,1,0,0,0
"3083","2012-03-18",1,0,1,0,0,0,1,0,0,1
"3084","2012-03-20",1,0,0,0,0,0,1,1,0,0
"3085","2012-03-24",1,0,0,0,0,0,1,1,0,0
"3086","2012-03-25",1,0,0,0,0,0,1,0,0,0
"3087","2012-03-29",1,0,1,0,0,0,1,0,0,0
"3088","2012-03-30",1,0,2,0,0,0,1,0,0,0
"3089","2012-04-05",2,0,2,0,0,0,2,0,0,0
"3090","2012-04-21",1,0,0,0,0,1,1,1,0,0
"3091","2012-05-02",2,2,1,0,0,0,2,0,0,0
"3092","2012-05-07",1,0,1,0,0,0,1,0,0,0
"3093","2012-05-08",1,0,0,0,0,0,1,0,0,0
"3094","2012-05-14",2,1,4,0,0,0,2,1,0,0
"3095","2012-05-19",1,1,3,0,0,1,1,0,0,0
"3096","2012-05-23",1,0,2,0,0,0,1,0,0,0
"3097","2012-06-02",1,0,3,2,0,0,1,0,0,0
"3098","2012-06-03",1,0,1,1,0,0,1,0,0,0
"3099","2012-06-08",1,1,0,0,0,0,1,0,0,0
"3100","2012-06-10",1,0,1,0,0,1,1,2,0,0
"3101","2012-06-20",1,0,0,0,0,0,1,0,0,0
"3102","2012-07-01",1,0,1,0,0,0,1,0,0,0
"3103","2012-07-16",1,1,0,1,0,0,1,0,0,0
"3104","2012-07-18",1,0,1,0,0,0,1,0,0,0
"3105","2012-08-07",1,1,2,0,0,0,1,0,0,0
"3106","2012-08-28",1,1,0,0,0,0,1,0,0,0
"3107","2012-09-20",1,1,2,0,0,0,1,1,0,0
"3108","2012-09-28",1,1,1,0,0,0,1,0,0,0
"3109","2012-10-03",1,0,1,0,0,0,1,0,0,0
"3110","2012-10-06",1,1,2,0,0,0,1,0,0,0
"3111","2012-10-16",1,0,0,0,0,0,1,0,0,0
"3112","2012-10-17",1,0,2,0,0,0,1,0,0,0
"3113","2012-10-20",4,0,0,0,0,0,4,0,0,0
"3114","2012-10-24",1,0,1,0,0,0,1,0,0,0
"3115","2012-10-26",1,0,2,0,0,0,1,0,0,0
"3116","2012-11-06",1,0,1,0,0,0,1,0,0,0
"3117","2012-11-21",1,0,1,0,0,0,1,0,0,0
"3118","2012-11-25",1,1,0,0,0,0,1,0,0,0
"3119","2012-12-08",1,0,0,0,0,0,1,0,0,0
"3120","2012-12-17",1,0,0,0,0,0,1,0,0,0
"3121","2012-12-31",1,0,0,0,0,0,1,0,0,0
"3122","2013-01-10",1,0,1,0,0,0,1,0,0,0
"3123","2013-01-26",1,0,10,0,0,0,1,0,0,0
"3124","2013-02-10",1,0,1,0,0,0,1,5,0,0
"3125","2013-02-15",1,1,1,0,0,0,1,0,0,0
"3126","2013-02-20",1,0,2,0,0,0,1,0,0,0
"3127","2013-02-25",1,0,1,0,0,1,1,0,0,0
"3128","2013-03-13",2,2,0,0,0,0,2,0,0,0
"3129","2013-04-01",1,1,0,0,0,0,1,0,0,0
"3130","2013-04-02",1,0,1,1,0,0,1,0,0,0
"3131","2013-04-04",1,2,2,0,0,0,1,0,0,0
"3132","2013-04-09",1,0,0,0,0,0,1,0,0,0
"3133","2013-04-19",1,0,0,0,0,0,1,0,0,0
"3134","2013-04-20",1,0,1,0,0,0,1,0,0,0
"3135","2013-04-23",2,0,0,0,0,0,2,0,0,0
"3136","2013-05-11",1,0,0,0,0,0,1,0,0,0
"3137","2013-05-12",1,2,1,0,0,0,1,0,0,0
"3138","2013-06-06",1,0,0,0,0,0,1,0,0,0
"3139","2013-06-25",1,0,2,0,0,0,1,0,0,0
"3140","2013-07-01",1,1,3,1,0,0,1,0,0,0
"3141","2013-07-04",1,0,1,1,0,0,1,0,0,0
"3142","2013-07-06",2,0,0,0,0,0,2,0,0,0
"3143","2013-07-13",1,2,0,0,0,0,1,0,0,0
"3144","2013-07-21",2,1,2,0,0,0,2,0,0,0
"3145","2013-07-22",1,1,2,0,0,0,1,0,0,0
"3146","2013-07-27",1,0,0,0,0,0,1,0,0,0
"3147","2013-07-30",1,0,0,0,0,0,1,0,0,0
"3148","2013-07-31",1,0,0,0,0,0,1,0,0,0
"3149","2013-08-01",1,0,1,0,0,0,1,0,0,0
"3150","2013-08-08",1,4,0,0,0,0,1,0,0,0
"3151","2013-08-17",1,0,1,0,0,0,1,0,0,0
"3152","2013-08-19",1,0,0,0,0,0,1,0,0,0
"3153","2013-09-01",1,1,1,0,0,0,1,0,0,0
"3154","2013-09-04",1,0,3,0,0,0,1,0,0,0
"3155","2013-09-11",2,0,1,0,0,0,2,0,0,0
"3156","2013-09-13",1,0,2,1,0,0,1,0,0,0
"3157","2013-09-21",1,1,0,0,0,0,1,0,0,0
"3158","2013-09-26",1,2,1,0,1,0,1,0,0,0
"3159","2013-10-14",1,0,2,0,0,0,1,0,0,1
"3160","2013-10-25",1,1,0,0,0,0,1,0,0,0
"3161","2013-11-08",1,1,1,0,0,0,1,0,0,0
"3162","2013-11-10",1,0,4,1,0,0,1,0,0,0
"3163","2013-11-11",1,2,6,0,0,0,1,0,0,2
"3164","2013-11-14",1,0,0,0,0,0,1,0,0,0
"3165","2013-11-20",3,0,4,0,0,0,3,0,0,0
"3166","2013-11-22",1,0,1,0,0,0,1,0,0,0
"3167","2013-11-23",1,2,3,0,0,0,1,0,0,0
